credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;Precio_rec;Diferencia;icvs;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
73739;20110722,0;20111130;20120831;10;  5;39154975,58;0,00;0;1,000000000000000000000000;1,090909090909090828347416;NA;20509749,1133333332836628;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72727;20110610,0;20111130;20120930;11;  6;47897482,65;0,00;0;1,000000000000000000000000;1,000000000000000000000000;NA;24989990,9478260874748230;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
73140;20110628,0;20111130;20121130;13;  6;43490021,87;41123150,99;276;0,054423308571217222928684;0,046648550203900476796015;NA;2253012,7849885467439890;NA;ICV270;NA;NA;NA;NA;NA;NA;NA;NA
72021;20110506,0;20111130;20121231;14;  7;42989109,43;0,00;0;1,000000000000000000000000;0,800000000000000044408921;NA;22235746,2568965479731560;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72097;20110512,0;20111130;20121231;14;  7;37705548,22;0,00;0;1,000000000000000000000000;0,800000000000000044408921;NA;19502869,7689655125141144;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
73342;20110706,0;20111130;20121231;14;  5;49955059,45;0,00;0;1,000000000000000000000000;0,800000000000000044408921;NA;25838823,8534482754766941;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72245;20110519,0;20111130;20130228;16;  7;39590826,14;0,00;0;1,000000000000000000000000;0,705882352941176405280999;NA;20395274,0721212141215801;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
73428;20110711,0;20111130;20130630;20;  5;43789180,41;0,00;0;1,000000000000000000000000;0,571428571428571396850771;NA;22428604,6002438999712467;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
73892;20110728,0;20111130;20130630;20;  5;34932521,81;0,00;0;1,000000000000000000000000;0,571428571428571396850771;NA;17892267,2685365863144398;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
71887;20110429,0;20111130;20130731;21;  8;47132438,02;0,00;0;1,000000000000000000000000;0,545454545454545414173708;NA;24114270,6148837208747864;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72083;20110509,0;20111130;20130831;22;  7;36363574,25;0,00;0;1,000000000000000000000000;0,521739130434782594214482;NA;18585826,8388888910412788;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
71297;20110404,0;20111130;20131130;25;  8;35229507,96;0,00;0;1,000000000000000000000000;0,461538461538461564082070;NA;17960141,3129411749541759;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
73978;20110729,0;20111130;20131130;25;  5;36550142,22;0,00;0;1,000000000000000000000000;0,461538461538461564082070;NA;18633405,8376470580697060;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72552;20110530,0;20111130;20140228;28;  7;52201950,28;0,00;0;1,000000000000000000000000;0,413793103448275856326433;NA;26558886,9845614023506641;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72630;20110603,0;20111130;20140228;28;  6;38501540,14;0,00;0;1,000000000000000000000000;0,413793103448275856326433;NA;19588502,8782456144690514;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74017;20110729,0;20111130;20140228;28;  5;34686707,99;0,00;0;1,000000000000000000000000;0,413793103448275856326433;NA;17647623,3633333332836628;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72600;20110602,0;20111130;20140331;29;  6;44085908,49;0,00;0;1,000000000000000000000000;0,400000000000000022204460;NA;22416563,6389830522239208;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
73652;20110719,0;20111130;20140331;29;  5;36038939,31;0,00;0;1,000000000000000000000000;0,400000000000000022204460;NA;18324884,3949152529239655;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
