credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
167926;20190621,0000000;20211231;20240930;34; 31;31603389,68;20027604,80;71;0,366283015752758289718116;0,125582748258088572335112;16782877,48000000045;20027604;70;21651620;0,59873257997010465026;33450000,0000;Vehicular;;1,12558274825809
167932;20190621,0000000;20211031;20240930;36; 29;32845177,15;6006703,00;9;0,817120700169522429234803;0,265012118973899146734396;14321689,34999999963;6006703;70;6108407;0,18817991854636589855;31920000,0000;Vehicular;;1,26501211897390
167940;20190621,0000000;20211031;20240930;36; 29;33863017,66;13850442,03;9;0,590986185310928280323139;0,191671195235976754567275;31483526,01000000164;13850442;70;13957990;0,39356792296130760356;35191999,2000;Vehicular;;1,19167119523598
167959;20190622,0000000;20211231;20240930;34; 31;58302002,03;40050613,39;59;0,313049089302431304826513;0,107331116332262166412903;58302002,00000000000;40050613;70;43077220;0,49629012874845107595;80700000,0000;Vehicular;;1,10733111633226
167968;20190622,0000000;20211231;20240930;34; 31;75855159,77;54681883,64;25;0,279127698026071902059897;0,095700925037510375936733;75855159,00000000000;54681883;70;57174533;0,74625566209484817115;73275000,0000;Vehicular;;1,09570092503751
167973;20190621,0000000;20211031;20240930;36; 29;56423028,97;56423028,97;999;0,000000000000000000000000;0,000000000000000000000000;24602488,19000000134;56423028;70;149474306;0,91410334499797485375;61725000,0000;Vehicular;;1,00000000000000
167988;20190625,0000000;20211231;20240930;34; 31;43047528,23;22938203,12;0;0,467142387422507687766426;0,160163104259145483432292;38507898,21000000089;22938203;70;23326729;0,66924006185266227131;34275000,0000;Vehicular;;1,16016310425915
167993;20190625,0000000;20211031;20240930;36; 29;22574273,78;8941296,10;675;0,603916556202943377584802;0,195864829038792431781246;9843202,41000000015;8941296;70;14212911;0,30490353282182441896;29325000,0000;Vehicular;;1,19586482903879
167994;20190625,0000000;20211231;20240930;34; 31;21236924,73;12859402,96;27;0,394479044235892972736224;0,135249958023734739853694;21236924,00000000000;12859402;70;13427876;0,48027648776844067413;26775000,0000;Vehicular;;1,13524995802373
168014;20190625,0000000;20200331;20240930;55; 10;65691000,00;65691000,00;999;0,000000000000000000000000;0,000000000000000000000000;28643660,37999999896;65691000;70;190309678;1,02386221945137201317;64160000,0000;Vehicular;;1,76789666458853
168021;20190622,0000000;20200630;20240930;52; 13;31155562,84;30860368,82;999;0,009474841507950736499422;0,002145247133875638305411;13997047,55000000075;30860368;70;86422495;0,95248051913580245031;32400000,0000;Vehicular;;1,00214524713388
168022;20190625,0000000;20211231;20240930;34; 31;28693790,30;17395065,92;28;0,393768974466924936983503;0,135006505531517134732766;23451843,55999999866;17395065;70;18202871;0,62684922234234241589;27750000,0000;Vehicular;;1,13500650553152
168028;20190625,0000000;20211231;20240930;34; 31;44318224,10;14292702,39;28;0,677498305037001702366695;0,232285133155543443983504;44987400,00000000000;14292702;70;15021352;0,24911028130718951279;57375000,0000;Vehicular;;1,23228513315554
168034;20190617,0000000;20200331;20240930;55; 10;7185691,00;3405842,29;999;0,526024387912032431735554;0,112719511695435536946519;3133222,08999999985;3405842;70;8936650;0,26148501266794632603;13025000,0000;Vehicular;Reestructuracion;1,11271951169544
168047;20190617,0000000;20200630;20240930;52; 13;18857351,92;6215867,94;999;0,670374293995781744825990;0,151782859017912830079666;8222489,90000000037;6215867;70;13254170;0,39032137770800628962;15925000,0000;Vehicular;Reestructuracion;1,15178285901791
168070;20190626,0000000;20200331;20240930;55; 10;21000000,00;21000000,00;999;0,000000000000000000000000;0,000000000000000000000000;9156762,24000000022;21000000;70;64952148;0,69478908188585608574;30225000,0000;Vehicular;;1,00000000000000
168080;20190625,0000000;20211130;20240930;35; 30;59866645,76;24342165,91;0;0,593393523205132278341978;0,197797841068377444617710;58041708,25999999791;24342165;70;24427363;0,38500855531830757705;63225000,0000;Vehicular;;1,19779784106838
168088;20190626,0000000;20210331;20240930;43; 22;133168469,54;28574954,03;4;0,785422524350503969969850;0,214206143004682908470571;133168469,00000000000;28574954;70;29162047;0,22086920989371980339;129375000,0000;Vehicular;;1,21420614300468
168098;20190626,0000000;20210331;20240930;43; 22;28096032,55;16314157,21;546;0,419343027134982448966838;0,114366280127722486081865;28366118,75000000000;16314157;70;25074691;0,27021378401656320767;60375000,0000;Vehicular;;1,11436628012772
168112;20190620,0000000;20200331;20240930;55; 10;47188923,00;7465068,51;529;0,841804643221037318667754;0,180386709261650846070069;20576083,23999999836;7465068;70;10973161;0,05770101263768116079;129375000,0000;Vehicular;Reestructuracion;1,18038670926165
168134;20190627,0000000;20200331;20240930;55; 10;50150000,00;50150000,00;999;0,000000000000000000000000;0,000000000000000000000000;21867220,28999999911;50150000;70;159228698;1,04741019214703401374;47880000,0000;Vehicular;;1,78555764411028
168136;20190627,0000000;20210531;20240930;41; 24;96156117,79;0,00;0;1,000000000000000000000000;0,285714285714285698425385;89399406,15000000596;NA;NA;NA;NA;70275000,0000;Vehicular;;1,28571428571429
168160;20190627,0000000;20200331;20240930;55; 10;62991000,00;30931161,32;492;0,508959036687780752572507;0,109062650718810161265537;27466362,37999999896;30931161;70;40231698;0,55242108372624665336;55992000,0000;Vehicular;;1,10906265071881
168164;20190627,0000000;20211031;20240930;36; 29;74495643,53;32726960,10;0;0,560686255608751293877390;0,181844191008243671880962;32482804,30999999866;32726960;70;33280591;0,51824164845605702467;63150000,0000;Vehicular;;1,18184419100824
168166;20190627,0000000;20200731;20240930;51; 14;18345379,96;10849915,92;999;0,408575023049018437593105;0,094286543780542714232595;7999251,54000000004;10849915;70;27074161;0,32257814538427231899;33635000,0000;Vehicular;;1,09428654378054
168168;20190627,0000000;20230531;20240930;17; 48;32478013,86;15533345,85;278;0,521727347092153737051490;0,347818231394769139530609;14161592,52082639933;15533345;70;19794288;0,40409328433922997448;38440000,0000;Vehicular;;1,34781823139477
168173;20190627,0000000;20210531;20240930;41; 24;17828080,71;5661574,29;3;0,682435009012251736493226;0,194981431146357631067900;14571143,90000000037;5661574;70;5810336;0,13082782876949738959;43275000,0000;Libre Inversion;Reestructuracion;1,19498143114636
168177;20190627,0000000;20210331;20240930;43; 22;52983495,42;52983495,42;999;0,000000000000000000000000;0,000000000000000000000000;46990967,06000000238;52983495;70;129845101;1,05125982976190490703;50400000,0000;Vehicular;;1,78844487232143
168196;20190617,0000000;20200630;20240930;52; 13;34870383,57;8433944,57;836;0,758134448017487083681942;0,171653082569997061934686;15204752,92999999970;8433944;70;16878951;0,19938403238770691095;42300000,0000;Vehicular;;1,17165308257000
168200;20190627,0000000;20210531;20240930;41; 24;18685887,75;2353232,82;851;0,874063632861114658822999;0,249732466531747077098657;17372864,60000000149;2353232;70;6202569;0,12114454671814670061;19425000,0000;Vehicular;;1,24973246653175
168220;20190627,0000000;20210331;20240930;43; 22;43297590,13;16960375,52;126;0,608283614190146204592224;0,165895531142767144183736;44306704,00000000000;16960375;70;21087503;0,30893215883424407497;54900000,0000;Vehicular;;1,16589553114277
168236;20190625,0000000;20210331;20240930;43; 22;18216126,42;4867282,88;787;0,732803628621281899491180;0,199855535078531432180426;18216126,00000000000;4867282;70;7302245;0,18997981576893049893;25620000,0000;Vehicular;Refinanciacion;1,19985553507853
168259;20190628,0000000;20200731;20240930;51; 14;35805281,46;19834792,26;999;0,446037247824500104886880;0,102931672574884641724324;15612402,33999999985;19834792;70;45773552;0,99898223419793508171;19855000,0000;Vehicular;Reestructuracion;1,10293167257488
168277;20190628,0000000;20210331;20240930;43; 22;18315438,28;10827644,08;33;0,408824188945370980974303;0,111497506076010263753595;18315438,00000000000;10827644;70;11356021;0,48608952098765428884;22275000,0000;Vehicular;;1,11149750607601
168285;20190628,0000000;20210630;20240930;40; 25;20402160,56;17355770,30;698;0,149317041743739609138686;0,043702548803045741798723;19780233,53000000119;17355770;70;28918919;0,77394739353400221482;22425000,0000;Vehicular;;1,04370254880305
168303;20190628,0000000;20231231;20240930;10; 55;96352442,17;78672676,35;2;0,183490583339928292616605;0,200171545461739930349410;50716904,18459679931;78672676;70;80003816;0,57612615283556900536;136554600,0000;Vehicular;Refinanciacion;1,20017154546174
168306;20190406,0000000;20210228;20240930;44; 21;138650395,15;138650395,15;999;0,000000000000000000000000;0,000000000000000000000000;72981220,31999999285;138650395;70;366323046;1,19105227343011810248;116410000,0000;Vehicular;Reestructuracion;1,89328920507259
168322;20190628,0000000;20210331;20240930;43; 22;25691637,59;4355300,00;368;0,830477913883729157440428;0,226493976513744310619103;25691637,00000000000;4355300;70;6730541;0,18915526601520091243;23025000,0000;Vehicular;;1,22649397651374
168330;20190627,0000000;20200731;20240930;51; 14;22720151,98;22720151,98;999;0,000000000000000000000000;0,000000000000000000000000;9906810,93999999948;22720151;70;64091134;0,58167311776753716224;39060000,0000;Vehicular;Reestructuracion;1,00000000000000
168331;20190522,0000000;20200731;20240930;51; 14;26311702,13;2650000,00;999;0,899284356940992735118812;0,207527159294075252971012;11718872,97000000067;2650000;70;7344635;0,15830346475507758863;16740000,0000;Vehicular;Reestructuracion;1,20752715929408
168356;20190627,0000000;20200731;20240930;51; 14;19084945,10;19084945,10;999;0,000000000000000000000000;0,000000000000000000000000;8321728,79000000004;19084945;70;55458236;1,19579856516290705670;15960000,0000;Vehicular;Reestructuracion;1,89684892387218
168371;20190628,0000000;20210331;20240930;43; 22;39733472,89;2869684,96;2;0,927776638907337081185744;0,253029992429273764553699;36064298,29999999702;2869684;70;3083971;0,07824635201090661407;36675000,0000;Vehicular;;1,25302999242927
168382;20190628,0000000;20211231;20240930;34; 31;47020875,90;41440067,95;28;0,118687877313659220779307;0,040692986507540301888142;47020875,00000000000;41440067;70;43172920;0,98315700948991702202;42150000,0000;Vehicular;;1,04069298650754
168391;20190628,0000000;20200331;20240930;55; 10;17390000,00;9436667,70;999;0,457350908568142644483601;0,098003766121744856354425;7582671,20000000019;9436667;70;21372530;1,33286266949152509831;7080000,0000;Vehicular;;1,12461264304583
168406;20190628,0000000;20210331;20240930;43; 22;21508597,60;8696244,16;0;0,595685208225756213096247;0,162459602243388068210095;21508597,00000000000;8696244;70;8561455;0,39119406927575350874;22230000,0000;Vehicular;;1,16245960224339
168425;20190628,0000000;20210331;20240930;43; 22;57643973,59;56517103,61;795;0,019548790789736467110593;0,005331488397200854351121;57643973,00000000000;56517103;70;96527909;0,65268273755081296361;86592000,0000;Vehicular;;1,00533148839720
168441;20190628,0000000;20210531;20240930;41; 24;23501348,47;3904556,03;364;0,833858213072996456993735;0,238245203735141852785517;19207986,69999999925;3904556;70;5487699;0,47622344554213918988;8199000,0000;Vehicular;;1,23824520373514
168448;20190628,0000000;20230731;20240930;15; 50;33310376,16;33310376,16;575;0,000000000000000000000000;0,000000000000000000000000;17533537,42653340101;33310376;70;51106740;0,62378981573033709385;53400000,0000;Vehicular;;1,00000000000000
168469;20190628,0000000;20210331;20240930;43; 22;115179789,18;76415514,00;552;0,336554489776155041358408;0,091787588120769550426026;70873460,09000000358;76415514;70;108501736;1,27518588235294094702;59925000,0000;Vehicular;;1,12416507925797
168485;20190628,0000000;20200731;20240930;51; 14;55475244,70;53777292,72;999;0,030607381529945808934512;0,007063241891525956842046;53546904,28000000119;53777292;70;131177483;0,76737004452054791148;70080000,0000;Vehicular;;1,00706324189153
168489;20190628,0000000;20221231;20240930;22; 43;8610964,34;1424246,79;0;0,834600779452304597505474;0,435443884931637159585449;8398044,88761647977;1424246;70;943458;0,04609212912621359071;30900000,0000;Vehicular;Reestructuracion;1,43544388493164
168492;20190628,0000000;20231231;20240930;10; 55;19622169,65;3458862,32;0;0,823726816060832423005422;0,898611072066362703836262;1108432,37900605006;3458862;70;3057151;0,10601876842911879539;32625000,0000;Vehicular;;1,89861107206636
168493;20190628,0000000;20210531;20240930;41; 24;15697988,37;9280362,73;0;0,408818345939442107095374;0,116805241696983461152648;8336365,74000000022;9280362;70;9261725;0,33808243096539158934;27450000,0000;Vehicular;;1,11680524169698
168494;20190628,0000000;20240630;20240930;4; 61;2836635,73;2856088,60;125;0,000000000000000000000000;0,000000000000000000000000;2885878,19898477988;2856088;70;6002315;0,09592237111670864902;29775000,0000;Vehicular;;1,00000000000000
168497;20190628,0000000;20200731;20240930;51; 14;13930678,01;1279554,75;330;0,908148422561953938547674;0,209572712898912466572554;6074281,25000000000;1279554;70;1558703;0,02968804524361948888;43100000,0000;Vehicular;;1,20957271289891
168499;20190628,0000000;20210331;20240930;43; 22;27950036,45;9123906,14;2;0,673563712293477112602602;0,183699194261857406962335;27950036,00000000000;9123906;70;9338688;0,26973854072431641127;33825000,0000;Vehicular;;1,18369919426186
168500;20190628,0000000;20200731;20240930;51; 14;13001046,66;13001046,66;999;0,000000000000000000000000;0,000000000000000000000000;5668928,24000000022;13001046;70;36503275;1,88557602030456905595;6895000,0000;Vehicular;;2,41418201522843
168507;20190628,0000000;20211231;20240930;34; 31;19052346,69;0,00;0;1,000000000000000000000000;0,342857142857142860314923;18834371,16000000015;3017906;70;3406243;NA;28200000,0000;Vehicular;;1,34285714285714
168517;20190628,0000000;20230531;20240930;17; 48;28024655,27;19199519,83;186;0,314906119450011068305884;0,209937412966674064040973;12481798,79357150011;19199519;70;20852029;0,39812379118714358306;48225000,0000;Vehicular;;1,20993741296667
168528;20190628,0000000;20211231;20240930;34; 31;38219879,30;31323065,89;552;0,180450946897678904390361;0,061868896079204191429390;37274834,67000000179;31323065;70;54956444;0,72507096967592599146;43200000,0000;Vehicular;;1,06186889607920
168539;20190628,0000000;20210531;20240930;41; 24;54298567,83;21698226,19;277;0,600390451219015131023582;0,171540128919718620759127;28835078,32999999821;21698226;70;21812558;0,34661703178913738643;62600000,0000;Vehicular;;1,17154012891972
168571;20190702,0000000;20211031;20240930;36; 28;27388830,35;11600413,08;912;0,576454600953778983907227;0,186958248957982353655183;14416621,28999999911;11600413;70;21479100;0,44702940578034677799;25950000,0000;Vehicular;;1,18695824895798
168572;20190702,0000000;20200930;20240930;49; 15;22918730,08;5185629,95;28;0,773738338385282831133338;0,185697201212467882802670;9993398,16000000015;5185629;70;7639890;0,35518013356164390704;14600000,0000;Vehicular;;1,18569720121247
168586;20190703,0000000;20200731;20240930;51; 13;33524206,59;5365003,00;999;0,839966294635580257299523;0,193838375685133901260571;14617770,90000000037;5365003;70;11918874;NA;0,0000;Vehicular;;1,19383837568513
168590;20190703,0000000;20200731;20240930;51; 13;93836940,96;93485412,78;999;0,003746159842847378036029;0,000864498425272471971229;40916312,25000000000;93485412;70;228644185;0,95393278346938781276;98000000,0000;Vehicular;;1,00086449842527
168607;20190625,0000000;20210531;20240930;41; 23;25891669,30;25073714,83;999;0,031591415003898670743610;0,009026118572542478346588;23060865,76000000164;25073714;70;72026025;0,87425783926080891106;28680000,0000;Libre Inversion;;1,00902611857254
