credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
147567;20180215,00;20180731;20190731;13;  6;16034430,47;0,00;0;1,000000000000000000000000;0,8571428571428570952761561;NA;NA;NA;NA;NA;NA;NA;1,85714285714286
51414;20080428,00;20171231;20190831;21;109;12379451,65;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
64886;20100618,00;20170930;20190831;24; 88;110507,89;0,00;0;1,000000000000000000000000;0,4799999999999999822364316;NA;NA;NA;NA;NA;NA;NA;1,48000000000000
69404;20110113,00;20171231;20190831;21; 84;6747717,41;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
72026;20110506,00;20170930;20190831;24; 77;3554948,15;0,00;0;1,000000000000000000000000;0,4799999999999999822364316;NA;NA;NA;NA;NA;NA;NA;1,48000000000000
81002;20120420,00;20190630;20190831;3; 87;645976,56;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
81733;20120523,00;20171231;20190831;21; 68;3883475,40;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
87725;20130125,00;20171231;20190831;21; 60;2264174,11;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
89017;20130327,00;20180731;20190831;14; 65;1258613,87;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
90480;20130527,00;20190630;20190831;3; 74;19843,35;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
92099;20130730,00;20170930;20190831;24; 51;17894156,73;0,00;0;1,000000000000000000000000;0,4799999999999999822364316;NA;NA;NA;NA;NA;NA;NA;1,48000000000000
92171;20130730,00;20170930;20190831;24; 51;40444704,66;0,00;0;1,000000000000000000000000;0,4799999999999999822364316;NA;NA;NA;NA;NA;NA;NA;1,48000000000000
93753;20130927,00;20180731;20190831;14; 59;338830,95;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
93825;20130930,00;20180731;20190831;14; 59;1109686,43;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
94257;20131017,00;20171231;20190831;21; 51;23218727,54;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
95226;20131122,00;20171231;20190831;21; 50;3060146,84;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
95969;20131217,00;20190630;20190831;3; 67;19306,85;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
96499;20140102,00;20180731;20190831;14; 55;11002413,68;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
96837;20140121,00;20180831;20190831;13; 56;2296880,36;0,00;0;1,000000000000000000000000;0,8571428571428570952761561;NA;NA;NA;NA;NA;NA;NA;1,85714285714286
96891;20140124,00;20180831;20190831;13; 56;11350627,64;0,00;0;1,000000000000000000000000;0,8571428571428570952761561;NA;NA;NA;NA;NA;NA;NA;1,85714285714286
98748;20140407,00;20180831;20190831;13; 53;2946966,78;0,00;0;1,000000000000000000000000;0,8571428571428570952761561;NA;NA;NA;NA;NA;NA;NA;1,85714285714286
99080;20140422,00;20180731;20190831;14; 52;5328052,84;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
100927;20140625,00;20171231;20190831;21; 43;28841920,58;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
101169;20140704,00;20190331;20190831;6; 57;793527,25;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
101554;20140722,00;20180731;20190831;14; 49;26433154,70;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
101807;20140730,00;20180731;20190831;14; 49;7381922,31;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
103174;20140908,00;20181130;20190831;10; 51;3571013,85;0,00;0;1,000000000000000000000000;1,0909090909090908283474164;NA;NA;NA;NA;NA;NA;NA;2,09090909090909
104702;20141020,00;20190630;20190831;3; 57;181650,21;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
105145;20141029,00;20180131;20190831;20; 40;18966252,91;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
106301;20141128,00;20181231;20190831;9; 50;6211891,74;0,00;0;1,000000000000000000000000;1,2000000000000001776356839;NA;NA;NA;NA;NA;NA;NA;2,20000000000000
106657;20141210,00;20180930;20190831;12; 46;10295169,77;0,00;0;1,000000000000000000000000;0,9230769230769231281641396;NA;NA;NA;NA;NA;NA;NA;1,92307692307692
107519;20141229,00;20190831;20190831;1; 57;9840323,63;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
108248;20150115,00;20180731;20190831;14; 43;10511443,33;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
108632;20150127,00;20190630;20190831;3; 54;15660303,62;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
109531;20150226,00;20180731;20190831;14; 42;908588,05;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
109810;20150305,00;20171231;20190831;21; 34;8938821,28;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
110213;20150319,00;20181231;20190831;9; 46;9637331,44;0,00;0;1,000000000000000000000000;1,2000000000000001776356839;NA;NA;NA;NA;NA;NA;NA;2,20000000000000
112381;20150612,00;20180731;20190831;14; 38;14091639,48;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
112924;20150630,00;20190831;20190831;1; 51;9027552,80;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
113655;20150728,00;20181130;20190831;10; 41;18690069,92;0,00;0;1,000000000000000000000000;1,0909090909090908283474164;NA;NA;NA;NA;NA;NA;NA;2,09090909090909
115574;20150929,00;20180731;20190831;14; 35;14395999,36;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
118782;20160120,00;20180731;20190831;14; 31;11046135,67;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
119642;20160218,00;20170930;20190831;24; 20;25940649,48;0,00;0;1,000000000000000000000000;0,4799999999999999822364316;NA;NA;NA;NA;NA;NA;NA;1,48000000000000
120134;20160303,00;20181031;20190831;11; 32;16518494,29;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
120297;20160309,00;20180731;20190831;14; 29;697846,87;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
121313;20160411,00;20180731;20190831;14; 28;18132654,70;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
121647;20160420,00;20190731;20190831;2; 40;16535120,65;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
121767;20160422,00;20190630;20190831;3; 39;9304722,38;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
122825;20160523,00;20190630;20190831;3; 38;6404044,59;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
124038;20160627,00;20180731;20190831;14; 26;13582704,67;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
124598;20160708,00;20180731;20190831;14; 25;9211955,79;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
125193;20160726,00;20180731;20190831;14; 25;35272052,52;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
126579;20160825,00;20180731;20190831;14; 24;49168798,33;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
126852;20160831,00;20181231;20190831;9; 29;27950469,23;0,00;0;1,000000000000000000000000;1,2000000000000001776356839;NA;NA;NA;NA;NA;NA;NA;2,20000000000000
129162;20161024,00;20190731;20190831;2; 34;22763858,90;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
129163;20161024,00;20190731;20190831;2; 34;24280753,07;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
129590;20161031,00;20180731;20190831;14; 22;24581193,48;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
130046;20161116,00;20180731;20190831;14; 21;36098575,00;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
130694;20161128,00;20180731;20190831;14; 21;22159700,11;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
131037;20161202,00;20180131;20190831;20; 14;20340958,53;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
131246;20161209,00;20190430;20190831;5; 29;44046653,77;0,00;0;1,000000000000000000000000;2,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;3,00000000000000
131974;20161222,00;20190731;20190831;2; 32;3989702,20;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
133741;20170130,00;20190831;20190831;1; 32;64569202,21;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
133943;20170128,00;20180731;20190831;14; 19;14577132,21;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
135296;20170308,00;20181231;20190831;9; 22;15345329,12;0,00;0;1,000000000000000000000000;1,2000000000000001776356839;NA;NA;NA;NA;NA;NA;NA;2,20000000000000
137507;20170428,00;20181031;20190831;11; 19;32006249,84;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
137592;20170428,00;20180731;20190831;14; 16;8599391,10;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
138726;20170519,00;20181231;20190831;9; 20;12010862,31;0,00;0;1,000000000000000000000000;1,2000000000000001776356839;NA;NA;NA;NA;NA;NA;NA;2,20000000000000
139650;20170623,00;20180731;20190831;14; 14;34296634,54;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
141127;20170823,00;20190331;20190831;6; 20;29933827,98;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
142890;20171011,00;20181130;20190831;10; 14;12527346,96;0,00;0;1,000000000000000000000000;1,0909090909090908283474164;NA;NA;NA;NA;NA;NA;NA;2,09090909090909
147596;20180219,00;20181231;20190831;9; 11;20302470,93;0,00;0;1,000000000000000000000000;1,2000000000000001776356839;NA;NA;NA;NA;NA;NA;NA;2,20000000000000
154140;20180822,00;20190531;20190831;4; 10;21959744,00;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
76461;20111031,00;20171231;20190930;22; 75;11768474,13;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
80053;20120314,00;20171231;20190930;22; 70;3088791,06;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
80244;20120212,00;20171231;20190930;22; 70;30949543,52;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
85728;20121102,00;20171231;20190930;22; 62;18649748,73;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
94920;20131108,00;20180731;20190930;15; 57;7619277,66;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
96400;20131230,00;20180831;20190930;14; 57;572331,38;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
99222;20140415,00;20180731;20190930;15; 52;10941838,18;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
100601;20140613,00;20190331;20190930;7; 58;4689072,08;0,00;0;1,000000000000000000000000;1,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;2,50000000000000
101067;20140523,00;20180731;20190930;15; 49;4469273,30;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
101636;20140723,00;20190228;20190930;8; 56;1016305,71;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
101689;20140725,00;20180731;20190930;15; 49;24719342,53;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
102439;20140821,00;20180731;20190930;15; 48;5088043,44;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
103008;20140903,00;20171231;20190930;22; 40;6025601,25;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
103898;20140929,00;20180731;20190930;15; 47;8582354,51;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
104280;20141007,00;20171231;20190930;22; 39;14507227,67;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
105462;20141107,00;20180731;20190930;15; 45;14177714,95;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
105776;20141119,00;20180731;20190930;15; 45;12498148,85;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
106642;20141209,00;20181231;20190930;10; 49;8145738,89;0,00;0;1,000000000000000000000000;1,0909090909090908283474164;NA;NA;NA;NA;NA;NA;NA;2,09090909090909
108527;20150119,00;20170930;20190930;25; 33;17015375,27;0,00;0;1,000000000000000000000000;0,4615384615384615640820698;NA;NA;NA;NA;NA;NA;NA;1,46153846153846
110432;20150327,00;20180731;20190930;15; 41;17586309,59;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
110488;20150324,00;20180731;20190930;15; 41;30929933,48;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
111905;20150527,00;20181031;20190930;12; 42;20606748,90;0,00;0;1,000000000000000000000000;0,9230769230769231281641396;NA;NA;NA;NA;NA;NA;NA;1,92307692307692
112501;20150619,00;20181231;20190930;10; 43;4778181,97;0,00;0;1,000000000000000000000000;1,0909090909090908283474164;NA;NA;NA;NA;NA;NA;NA;2,09090909090909
113232;20150713,00;20171231;20190930;22; 30;32431431,79;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
114284;20150819,00;20171231;20190930;22; 29;12371258,13;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
115078;20150914,00;20180731;20190930;15; 35;16545930,46;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
116255;20151023,00;20190930;20190930;1; 48;215047,30;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
116529;20151030,00;20190228;20190930;8; 41;7341558,94;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
117729;20151204,00;20170930;20190930;25; 22;34105149,00;0,00;0;1,000000000000000000000000;0,4615384615384615640820698;NA;NA;NA;NA;NA;NA;NA;1,46153846153846
118182;20151229,00;20181231;20190930;10; 37;48256520,35;0,00;0;1,000000000000000000000000;1,0909090909090908283474164;NA;NA;NA;NA;NA;NA;NA;2,09090909090909
118725;20160118,00;20180731;20190930;15; 31;20050095,98;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
121055;20160330,00;20180731;20190930;15; 29;33178279,02;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
121483;20160415,00;20181231;20190930;10; 33;22346621,23;0,00;0;1,000000000000000000000000;1,0909090909090908283474164;NA;NA;NA;NA;NA;NA;NA;2,09090909090909
122920;20160525,00;20190331;20190930;7; 35;30109169,64;0,00;0;1,000000000000000000000000;1,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;2,50000000000000
123096;20160527,00;20171231;20190930;22; 20;21081738,28;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
126576;20160825,00;20190228;20190930;8; 31;7926707,17;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
128299;20160916,00;20180731;20190930;15; 23;2784448,61;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
130145;20161118,00;20180731;20190930;15; 21;15250642,59;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
130925;20161130,00;20181031;20190930;12; 24;16628493,16;0,00;0;1,000000000000000000000000;0,9230769230769231281641396;NA;NA;NA;NA;NA;NA;NA;1,92307692307692
131341;20161212,00;20190331;20190930;7; 28;11683025,10;0,00;0;1,000000000000000000000000;1,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;2,50000000000000
132145;20161223,00;20181231;20190930;10; 25;10024540,54;0,00;0;1,000000000000000000000000;1,0909090909090908283474164;NA;NA;NA;NA;NA;NA;NA;2,09090909090909
132260;20161226,00;20180731;20190930;15; 20;24185446,50;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
132947;20170105,00;20180731;20190930;15; 19;822343,99;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
133501;20170118,00;20180831;20190930;14; 20;24046714,61;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
133914;20170127,00;20180731;20190930;15; 19;19105501,91;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
134354;20170213,00;20190630;20190930;4; 29;16988793,32;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
134953;20170217,00;20180731;20190930;15; 18;12094186,51;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
135679;20170318,00;20180731;20190930;15; 17;27745975,74;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
136251;20170330,00;20181231;20190930;10; 22;2551961,68;0,00;0;1,000000000000000000000000;1,0909090909090908283474164;NA;NA;NA;NA;NA;NA;NA;2,09090909090909
138397;20170519,00;20181031;20190930;12; 18;18969291,17;0,00;0;1,000000000000000000000000;0,9230769230769231281641396;NA;NA;NA;NA;NA;NA;NA;1,92307692307692
138739;20170530,00;20180731;20190930;15; 15;37445341,07;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
138740;20170530,00;20180731;20190930;15; 15;54574257,42;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
140278;20170721,00;20190228;20190930;8; 20;6217749,58;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
140558;20170731,00;20190831;20190930;2; 26;950933,54;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
140759;20170809,00;20180831;20190930;14; 13;25899460,03;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
141223;20170815,00;20181130;20190930;11; 16;36036213,76;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
142426;20170922,00;20181231;20190930;10; 16;24042804,46;0,00;0;1,000000000000000000000000;1,0909090909090908283474164;NA;NA;NA;NA;NA;NA;NA;2,09090909090909
143509;20171025,00;20190930;20190930;1; 24;9236300,45;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
