credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;garantia_anterior;LTV_ant;Valoracion_pd
167939;20190621,00;20240229;20240731;6; 57;42946426,32;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
168045;20190621,00;20240531;20240731;3; 60;1704087,47;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
168389;20190628,00;20200930;20240731;47; 16;23795287,65;0,00;0;1,000000000000000000000000;0,2500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,25000000000000
168734;20190708,00;20230630;20240731;14; 48;17906855,10;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,80000000000000
169029;20190716,00;20231231;20240731;8; 54;12595815,96;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
169348;20190724,00;20211231;20240731;32; 30;130821040,89;0,00;0;1,000000000000000000000000;0,3636363636363636464565730;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,36363636363636
169969;20190731,00;20210228;20240731;42; 20;13711438,42;0,00;0;1,000000000000000000000000;0,2790697674418604612434081;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27906976744186
170158;20190613,00;20221231;20240731;20; 41;2187252,20;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
170552;20190820,00;20211130;20240731;33; 28;31259632,57;0,00;0;1,000000000000000000000000;0,3529411764705882026404993;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,35294117647059
171155;20190827,00;20210531;20240731;39; 22;22067972,50;0,00;0;1,000000000000000000000000;0,3000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,30000000000000
171447;20190903,00;20220731;20240731;25; 35;16442723,64;0,00;0;1,000000000000000000000000;0,4615384615384615640820698;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,46153846153846
172002;20190913,00;20210331;20240731;41; 19;19347057,85;0,00;0;1,000000000000000000000000;0,2857142857142856984253854;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,28571428571429
172296;20190924,00;20210531;20240731;39; 21;49310428,59;0,00;0;1,000000000000000000000000;0,3000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,30000000000000
172313;20190925,00;20220228;20240731;30; 30;25296254,31;0,00;0;1,000000000000000000000000;0,3870967741935483763526804;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,38709677419355
172651;20190926,00;20231231;20240731;8; 52;35313349,95;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
173391;20191017,00;20210630;20240731;38; 21;38430869,77;0,00;0;1,000000000000000000000000;0,3076923076923077093880465;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,30769230769231
173838;20191028,00;20240630;20240731;2; 57;2726393,12;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
174116;20191030,00;20240531;20240731;3; 56;18967433,27;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
174436;20191105,00;20211130;20240731;33; 25;32656729,28;0,00;0;1,000000000000000000000000;0,3529411764705882026404993;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,35294117647059
175226;20191126,00;20230531;20240731;15; 43;2565341,66;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
175302;20191127,00;20211031;20240731;34; 24;58740226,64;0,00;0;1,000000000000000000000000;0,3428571428571428603149229;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,34285714285714
175571;20191122,00;20210531;20240731;39; 19;15157630,32;0,00;0;1,000000000000000000000000;0,3000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,30000000000000
176378;20191212,00;20231231;20240731;8; 49;16524038,37;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
176669;20191206,00;20240430;20240731;4; 53;565783,90;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
177120;20191224,00;20211130;20240731;33; 24;67304089,06;0,00;0;1,000000000000000000000000;0,3529411764705882026404993;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,35294117647059
177195;20191220,00;20211130;20240731;33; 24;24025287,30;0,00;0;1,000000000000000000000000;0,3529411764705882026404993;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,35294117647059
177204;20191206,00;20211231;20240731;32; 25;26727481,38;0,00;0;1,000000000000000000000000;0,3636363636363636464565730;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,36363636363636
177323;20191217,00;20211231;20240731;32; 25;25963254,57;0,00;0;1,000000000000000000000000;0,3636363636363636464565730;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,36363636363636
177325;20191218,00;20240430;20240731;4; 53;8246562,39;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
177349;20191230,00;20230831;20240731;12; 45;33988240,87;0,00;0;1,000000000000000000000000;0,9230769230769231281641396;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,92307692307692
177611;20200102,00;20211031;20240731;34; 22;48506355,97;0,00;0;1,000000000000000000000000;0,3428571428571428603149229;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,34285714285714
178326;20191107,00;20230731;20240731;13; 43;47225889,73;0,00;0;1,000000000000000000000000;0,8571428571428570952761561;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,85714285714286
178337;20200120,00;20210531;20240731;39; 17;12825039,51;0,00;0;1,000000000000000000000000;0,3000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,30000000000000
178404;20200127,00;20210331;20240731;41; 15;19293133,77;0,00;0;1,000000000000000000000000;0,2857142857142856984253854;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,28571428571429
178459;20200127,00;20211231;20240731;32; 24;40497207,03;0,00;0;1,000000000000000000000000;0,3636363636363636464565730;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,36363636363636
178494;20200120,00;20211130;20240731;33; 23;45295541,58;0,00;0;1,000000000000000000000000;0,3529411764705882026404993;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,35294117647059
178746;20200131,00;20240229;20240731;6; 50;180237631,28;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
178851;20200206,00;20210531;20240731;39; 16;47461897,37;0,00;0;1,000000000000000000000000;0,3000000000000000444089210;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,30000000000000
180294;20200311,00;20230430;20240731;16; 38;97856350,12;0,00;0;1,000000000000000000000000;0,7058823529411764052809986;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,70588235294118
180572;20200318,00;20230731;20240731;13; 41;44012276,71;0,00;0;1,000000000000000000000000;0,8571428571428570952761561;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,85714285714286
181126;20200529,00;20230731;20240731;13; 39;19674005,96;0,00;0;1,000000000000000000000000;0,8571428571428570952761561;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,85714285714286
182507;20200826,00;20210930;20240731;35; 14;20368858,00;0,00;0;1,000000000000000000000000;0,3333333333333333148296163;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,33333333333333
183801;20201021,00;20240531;20240731;3; 44;4802809,20;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
184052;20201029,00;20240430;20240731;4; 43;34890061,37;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
184812;20201123,00;20230831;20240731;12; 34;15856036,90;0,00;0;1,000000000000000000000000;0,9230769230769231281641396;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,92307692307692
184994;20201123,00;20220630;20240731;26; 20;85935608,01;0,00;0;1,000000000000000000000000;0,4444444444444444197728217;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,44444444444444
185583;20201216,00;20211231;20240731;32; 13;19265738,83;0,00;0;1,000000000000000000000000;0,3636363636363636464565730;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,36363636363636
187132;20201117,00;20220228;20240731;30; 14;45722700,23;0,00;0;1,000000000000000000000000;0,3870967741935483763526804;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,38709677419355
187955;20210224,00;20240430;20240731;4; 39;26641299,48;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
188361;20210310,00;20230531;20240731;15; 27;40525324,38;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
188395;20210312,00;20221231;20240731;20; 22;36654151,09;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
188490;20210315,00;20230930;20240731;11; 31;18355479,27;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
188607;20210319,00;20230930;20240731;11; 31;64949613,69;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
189326;20210331,00;20221031;20240731;22; 20;1361083,35;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
189917;20210421,00;20221130;20240731;21; 20;91837364,00;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
189921;20210421,00;20230430;20240731;16; 25;70229604,96;0,00;0;1,000000000000000000000000;0,7058823529411764052809986;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,70588235294118
189929;20210421,00;20230531;20240731;15; 26;20485532,23;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
190171;20210427,00;20221231;20240731;20; 21;60317089,91;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
190242;20210427,00;20230430;20240731;16; 25;3805137,04;0,00;0;1,000000000000000000000000;0,7058823529411764052809986;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,70588235294118
190299;20210429,00;20220930;20240731;23; 18;52258880,43;0,00;0;1,000000000000000000000000;0,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,50000000000000
190446;20210430,00;20230930;20240731;11; 30;23753838,14;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
190720;20210505,00;20231130;20240731;9; 31;26299563,48;0,00;0;1,000000000000000000000000;1,2000000000000001776356839;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,20000000000000
191326;20210525,00;20230531;20240731;15; 25;7111730,28;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
191965;20210611,00;20220831;20240731;24; 15;9606330,00;0,00;0;1,000000000000000000000000;0,4799999999999999822364316;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,48000000000000
192380;20210622,00;20221231;20240731;20; 19;24501403,88;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
192382;20210621,00;20221231;20240731;20; 19;25761523,85;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
192577;20210629,00;20230930;20240731;11; 28;32612600,06;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
193212;20210712,00;20240630;20240731;2; 36;49672319,19;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
193434;20210719,00;20231231;20240731;8; 30;69872209,66;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
193899;20210729,00;20231130;20240731;9; 29;4616159,17;0,00;0;1,000000000000000000000000;1,2000000000000001776356839;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,20000000000000
194062;20210730,00;20230430;20240731;16; 22;5039337,23;0,00;0;1,000000000000000000000000;0,7058823529411764052809986;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,70588235294118
194428;20210803,00;20230731;20240731;13; 24;27648744,18;0,00;0;1,000000000000000000000000;0,8571428571428570952761561;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,85714285714286
194759;20210810,00;20230930;20240731;11; 26;6920992,46;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
194874;20210811,00;20230430;20240731;16; 21;7281348,24;0,00;0;1,000000000000000000000000;0,7058823529411764052809986;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,70588235294118
195015;20210817,00;20230930;20240731;11; 26;103548567,66;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
195163;20210819,00;20240229;20240731;6; 31;34329307,37;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
195255;20210819,00;20221231;20240731;20; 17;7542677,41;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
195732;20210825,00;20221231;20240731;20; 17;7829728,49;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
195833;20210830,00;20221231;20240731;20; 17;6501047,17;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
195836;20210830,00;20230531;20240731;15; 22;5004989,75;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
195879;20210831,00;20230531;20240731;15; 22;53553116,26;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
195927;20210830,00;20211231;20240731;32;  5;9360663,72;0,00;0;1,000000000000000000000000;0,3636363636363636464565730;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,36363636363636
195933;20210830,00;20230531;20240731;15; 22;4023915,90;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
196945;20210923,00;20221231;20240731;20; 16;10840261,43;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
196971;20210922,00;20230531;20240731;15; 21;7032595,69;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
197239;20210928,00;20230228;20240731;18; 18;41067138,18;0,00;0;1,000000000000000000000000;0,6315789473684210175719045;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63157894736842
197375;20210930,00;20230331;20240731;17; 19;48591969,11;0,00;0;1,000000000000000000000000;0,6666666666666666296592325;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,66666666666667
198512;20211026,00;20240229;20240731;6; 29;67945806,24;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
199148;20211029,00;20240531;20240731;3; 32;4435070,22;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
199261;20211104,00;20240531;20240731;3; 31;4776009,63;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
199755;20211118,00;20220930;20240731;23; 11;34496371,75;0,00;0;1,000000000000000000000000;0,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,50000000000000
199941;20211122,00;20230930;20240731;11; 23;39826480,07;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
199963;20211122,00;20230930;20240731;11; 23;6246529,55;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
200048;20211122,00;20231231;20240731;8; 26;5429861,57;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
200059;20211122,00;20230331;20240731;17; 17;8251813,90;0,00;0;1,000000000000000000000000;0,6666666666666666296592325;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,66666666666667
201136;20211130,00;20230531;20240731;15; 19;24717619,29;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
201660;20211215,00;20230731;20240731;13; 20;59021486,40;0,00;0;1,000000000000000000000000;0,8571428571428570952761561;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,85714285714286
201884;20211130,00;20221231;20240731;20; 13;32279015,58;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
202031;20211221,00;20230930;20240731;11; 22;33604036,22;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
202411;20211223,00;20240630;20240731;2; 27;20024788,00;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
202563;20211228,00;20230430;20240731;16; 17;69910732,60;0,00;0;1,000000000000000000000000;0,7058823529411764052809986;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,70588235294118
202973;20211230,00;20221231;20240731;20; 13;38388859,58;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
202977;20211230,00;20230531;20240731;15; 18;16807686,96;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
203020;20211230,00;20221231;20240731;20; 13;35931629,50;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
203107;20220104,00;20221130;20240731;21; 11;29979460,77;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
203205;20220107,00;20230430;20240731;16; 16;8240693,15;0,00;0;1,000000000000000000000000;0,7058823529411764052809986;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,70588235294118
203254;20220111,00;20230228;20240731;18; 14;9212249,39;0,00;0;1,000000000000000000000000;0,6315789473684210175719045;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63157894736842
203397;20220114,00;20240229;20240731;6; 26;76464456,01;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
203627;20220120,00;20230531;20240731;15; 17;1376165,50;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
203692;20211221,00;20230930;20240731;11; 21;8045021,31;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
203951;20220128,00;20240430;20240731;4; 28;2480626,00;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
204757;20220216,00;20230228;20240731;18; 13;30744738,74;0,00;0;1,000000000000000000000000;0,6315789473684210175719045;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63157894736842
205010;20220222,00;20240331;20240731;5; 26;62067278,32;0,00;0;1,000000000000000000000000;2,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,00000000000000
205870;20220304,00;20231231;20240731;8; 22;78908415,04;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
206683;20220328,00;20231231;20240731;8; 22;48594440,03;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
207037;20220314,00;20230331;20240731;17; 13;24105728,13;0,00;0;1,000000000000000000000000;0,6666666666666666296592325;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,66666666666667
207177;20220128,00;20221231;20240731;20; 10;114518079,12;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
207432;20220407,00;20221031;20240731;22;  7;749953,89;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
207544;20220411,00;20230531;20240731;15; 14;15205839,05;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
208167;20220425,00;20221231;20240731;20;  9;8735951,63;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
208360;20220428,00;20240531;20240731;3; 26;52966968,23;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
208499;20220429,00;20231130;20240731;9; 20;59901578,76;0,00;0;1,000000000000000000000000;1,2000000000000001776356839;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,20000000000000
208692;20220411,00;20221231;20240731;20;  9;31705333,47;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
208828;20220505,00;20240531;20240731;3; 25;39567738,04;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
209936;20220527,00;20240531;20240731;3; 25;52915640,55;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
209991;20220527,00;20240430;20240731;4; 24;46030760,81;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
210333;20220531,00;20240229;20240731;6; 22;187459403,31;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
210820;20220614,00;20230531;20240731;15; 12;97000000,00;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
211165;20220622,00;20230930;20240731;11; 16;36663750,36;0,00;0;1,000000000000000000000000;1,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00000000000000
